source_id,research_id,variant_index,variant_count,source_file,source_entry,variant_label,formula_or_construction,data_requirement,inventory_data_route,formula_audit_status,formula_audit_reason,static_reuse_evidence,semantic_class,include_in_j_baseline_if_submitted,future_information_check,static_duplicate_of,post_static_decision
CJ-G008-V08,CHANGJIANG-G008,8,9,长江__结构化反转因子__32项全量清单.md,"反转时间段反转 `Rev_rev[f,q]`，同一 3×3 参数矩阵","反转时间段反转 `Rev_rev[f,q]`，同一 3×3 参数矩阵 :: 60m; volume-tail=15%",\(\sum_{i\in H_q}V_ir_i/\sum_{H_q}V_i\)；放量段更接近过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G008-V09,CHANGJIANG-G008,9,9,长江__结构化反转因子__32项全量清单.md,"反转时间段反转 `Rev_rev[f,q]`，同一 3×3 参数矩阵","反转时间段反转 `Rev_rev[f,q]`，同一 3×3 参数矩阵 :: 60m; volume-tail=20%",\(\sum_{i\in H_q}V_ir_i/\sum_{H_q}V_i\)；放量段更接近过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V01,CHANGJIANG-G009,1,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 10m; volume-tail=10%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V02,CHANGJIANG-G009,2,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 10m; volume-tail=15%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V03,CHANGJIANG-G009,3,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 10m; volume-tail=20%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V04,CHANGJIANG-G009,4,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 30m; volume-tail=10%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V05,CHANGJIANG-G009,5,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 30m; volume-tail=15%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V06,CHANGJIANG-G009,6,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 30m; volume-tail=20%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V07,CHANGJIANG-G009,7,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 60m; volume-tail=10%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V08,CHANGJIANG-G009,8,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 60m; volume-tail=15%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G009-V09,CHANGJIANG-G009,9,9,长江__结构化反转因子__32项全量清单.md,"结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵","结构化反转 `Rev_struct[f,q]`，同一 3×3 参数矩阵 :: 60m; volume-tail=20%",\(Rev_{rev}-Rev_{mom}\)；同时放大反转段并反向纳入动量段,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G010-V01,CHANGJIANG-G010,1,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 01/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G010-V02,CHANGJIANG-G010,2,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 02/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G010-V03,CHANGJIANG-G010,3,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 03/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G010-V04,CHANGJIANG-G010,4,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 04/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G010-V05,CHANGJIANG-G010,5,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 05/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G010-V06,CHANGJIANG-G010,6,6,长江__高频因子研究框架__26项全量清单.md,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)`,`10m/5m/2m × 当日成交额1%`；`10m/5m/2m × sqrt(成交额万元)` :: variant 06/06,沿用 [[长江__流动性溢价因子__18项全量清单]]，仅将模拟资金改为个股成交额的线性或开方尺度；控制规模并提高小样本适应性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G011-V01,CHANGJIANG-G011,1,4,长江__高频因子研究框架__26项全量清单.md,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%`,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%` :: 5m; volume-tail=5%,\(Rev_{rev}-Rev_{mom}\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G011-V02,CHANGJIANG-G011,2,4,长江__高频因子研究框架__26项全量清单.md,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%`,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%` :: 5m; volume-tail=10%,\(Rev_{rev}-Rev_{mom}\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G011-V03,CHANGJIANG-G011,3,4,长江__高频因子研究框架__26项全量清单.md,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%`,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%` :: 10m; volume-tail=5%,\(Rev_{rev}-Rev_{mom}\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G011-V04,CHANGJIANG-G011,4,4,长江__高频因子研究框架__26项全量清单.md,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%`,`5m×5%`、`5m×10%`、`10m×5%`、`10m×10%` :: 10m; volume-tail=10%,\(Rev_{rev}-Rev_{mom}\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G012-V01,CHANGJIANG-G012,1,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 5m; volume-tail=5%,放量区间成交量加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G012-V02,CHANGJIANG-G012,2,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 5m; volume-tail=10%,放量区间成交量加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G012-V03,CHANGJIANG-G012,3,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 10m; volume-tail=5%,放量区间成交量加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G012-V04,CHANGJIANG-G012,4,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 10m; volume-tail=10%,放量区间成交量加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G013-V01,CHANGJIANG-G013,1,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 5m; volume-tail=5%,缩量区间成交量倒数加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G013-V02,CHANGJIANG-G013,2,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 5m; volume-tail=10%,缩量区间成交量倒数加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G013-V03,CHANGJIANG-G013,3,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 10m; volume-tail=5%,缩量区间成交量倒数加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G013-V04,CHANGJIANG-G013,4,4,长江__高频因子研究框架__26项全量清单.md,同一 `频率×阈值` 矩阵,同一 `频率×阈值` 矩阵 :: 10m; volume-tail=10%,缩量区间成交量倒数加权收益,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G014-V01,CHANGJIANG-G014,1,4,长江__高频因子研究框架__26项全量清单.md,`5m/10m × 等权/成交量加权`,`5m/10m × 等权/成交量加权` :: 5m; equal,过去 21 日每天第一根 K 线收益的均值或成交量加权和；隔夜信息与开盘过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G014-V02,CHANGJIANG-G014,2,4,长江__高频因子研究框架__26项全量清单.md,`5m/10m × 等权/成交量加权`,`5m/10m × 等权/成交量加权` :: 5m; volume_weighted,过去 21 日每天第一根 K 线收益的均值或成交量加权和；隔夜信息与开盘过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G014-V03,CHANGJIANG-G014,3,4,长江__高频因子研究框架__26项全量清单.md,`5m/10m × 等权/成交量加权`,`5m/10m × 等权/成交量加权` :: 10m; equal,过去 21 日每天第一根 K 线收益的均值或成交量加权和；隔夜信息与开盘过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G014-V04,CHANGJIANG-G014,4,4,长江__高频因子研究框架__26项全量清单.md,`5m/10m × 等权/成交量加权`,`5m/10m × 等权/成交量加权` :: 10m; volume_weighted,过去 21 日每天第一根 K 线收益的均值或成交量加权和；隔夜信息与开盘过度反应,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
